2025-07-19 23:20:44 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=193.52.230.21; Destination=66.28.70.94; QNAME=vpn.eljcicax.xyz; QTYPE=A; RCODE=NOERROR
2025-08-14 14:58:52 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=171.161.152.132; Destination=88.34.172.135; QNAME=auth.kszsvgcql.net; QTYPE=PTR; RCODE=FORMERR
2025-08-14 15:00:43 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=162.102.234.210; Destination=121.59.15.253; QNAME=cdn.ygycylgydu.xyz; QTYPE=SRV; RCODE=REFUSED
2025-08-14 15:16:11 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=113.183.90.89; Destination=38.154.99.130; QNAME=vpn.fmrdy.xyz; QTYPE=AAAA; RCODE=REFUSED
2025-08-14 15:23:28 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=83.10.158.178; Destination=192.248.79.228; QNAME=vpn.spgtxzrozn.io; QTYPE=PTR; RCODE=SERVFAIL
2025-08-14 15:29:34 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=62.189.209.150; Destination=96.2.88.78; QNAME=vpn.xpklrakag.xyz; QTYPE=MX; RCODE=FORMERR
2025-08-14 15:38:16 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=185.229.178.37; Destination=125.74.107.190; QNAME=www.prkjp.biz; QTYPE=NS; RCODE=SERVFAIL
2025-08-14 15:41:52 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=115.245.3.86; Destination=197.155.232.28; QNAME=status.mavbtigw.co; QTYPE=CAA; RCODE=NXDOMAIN
2025-08-14 15:45:18 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=99.93.47.22; Destination=134.136.33.138; QNAME=repo.vwtwcsns.co; QTYPE=AAAA; RCODE=SERVFAIL
2025-08-14 15:50:13 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=174.207.174.189; Destination=197.218.39.237; QNAME=mail.mynzbt.net; QTYPE=NS; RCODE=FORMERR
2025-08-14 16:02:40 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=146.15.248.57; Destination=217.154.130.6; QNAME=repo.fmvvwn.co; QTYPE=MX; RCODE=FORMERR
2025-08-14 16:10:18 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=194.80.216.5; Destination=222.247.75.99; QNAME=assets.pekiq.xyz; QTYPE=SRV; RCODE=NXDOMAIN
2025-08-14 16:26:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=118.37.234.47; Destination=176.186.35.14; QNAME=mail.ljsdnatken.net; QTYPE=CAA; RCODE=NXDOMAIN
2025-08-14 16:46:37 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=123.102.169.215; Destination=177.126.79.192; QNAME=assets.zeixe.com; QTYPE=AAAA; RCODE=REFUSED
2025-08-14 16:49:35 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=211.87.24.229; Destination=114.124.61.174; QNAME=secure.kedzhjzv.com; QTYPE=SOA; RCODE=REFUSED
2025-08-14 16:52:48 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=123.77.1.238; Destination=23.236.78.127; QNAME=secure.xoogm.io; QTYPE=SOA; RCODE=FORMERR
2025-08-14 17:01:48 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=57.34.208.70; Destination=27.41.14.243; QNAME=www.iyqme.org; QTYPE=PTR; RCODE=NXDOMAIN
2025-08-14 17:03:29 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=20.19.89.141; Destination=221.35.203.91; QNAME=status.tjethdcdhf.com; QTYPE=PTR; RCODE=REFUSED
2025-08-14 17:03:38 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=199.225.48.172; Destination=145.108.12.217; QNAME=auth.dvrwdmdn.net; QTYPE=MX; RCODE=REFUSED
2025-08-14 17:10:22 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=89.10.12.41; Destination=161.42.194.44; QNAME=api.tvwebpjcj.net; QTYPE=NS; RCODE=FORMERR
2025-08-14 17:14:05 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=29.165.160.149; Destination=175.135.109.145; QNAME=assets.afkkvrtuov.info; QTYPE=NS; RCODE=NOERROR
2025-08-14 17:25:39 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=40.152.147.125; Destination=193.232.179.109; QNAME=www.xrieatl.info; QTYPE=MX; RCODE=SERVFAIL
2025-08-14 17:26:00 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=49.199.238.72; Destination=165.91.12.133; QNAME=portal.nlmjpma.dev; QTYPE=PTR; RCODE=NXDOMAIN
2025-08-14 17:30:32 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=63.26.2.105; Destination=72.72.122.146; QNAME=repo.utedctog.com; QTYPE=SOA; RCODE=FORMERR
2025-08-14 17:32:04 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=110.137.254.210; Destination=100.190.221.156; QNAME=secure.hgiqrrw.co; QTYPE=SOA; RCODE=NXDOMAIN
2025-08-14 17:34:32 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=60.254.170.121; Destination=32.33.171.98; QNAME=secure.yzgzcvghwj.co; QTYPE=SRV; RCODE=NXDOMAIN
2025-08-14 17:35:57 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=56.120.204.83; Destination=122.108.38.199; QNAME=login.vekkahrlfe.co; QTYPE=A; RCODE=SERVFAIL
2025-08-14 17:40:13 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=168.79.252.184; Destination=46.59.125.92; QNAME=login.rxcnbw.dev; QTYPE=A; RCODE=REFUSED
2025-08-14 17:57:57 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=133.52.174.82; Destination=153.172.124.249; QNAME=www.wktrn.dev; QTYPE=NS; RCODE=SERVFAIL
2025-08-14 18:02:00 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=69.180.60.248; Destination=186.189.49.185; QNAME=portal.vjaxrbouv.biz; QTYPE=MX; RCODE=REFUSED
2025-08-14 18:11:03 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=136.68.130.127; Destination=108.132.199.53; QNAME=status.ivccfapjr.net; QTYPE=AAAA; RCODE=REFUSED
2025-08-14 18:14:02 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=45.72.130.152; Destination=211.104.82.250; QNAME=auth.wbtkkkp.xyz; QTYPE=A; RCODE=REFUSED
2025-08-14 18:14:05 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=105.22.157.241; Destination=34.35.60.14; QNAME=assets.eicupp.net; QTYPE=PTR; RCODE=SERVFAIL
2025-08-14 18:20:38 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=143.78.223.214; Destination=120.21.101.198; QNAME=vpn.rjdovwjvd.io; QTYPE=AAAA; RCODE=SERVFAIL
2025-08-14 18:26:06 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=25.75.14.103; Destination=151.109.185.33; QNAME=repo.mgwdwfc.co; QTYPE=SRV; RCODE=SERVFAIL
2025-08-14 18:50:40 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=118.69.234.126; Destination=106.7.36.34; QNAME=mail.plzqjqtvoy.org; QTYPE=A; RCODE=REFUSED
2025-08-14 18:53:20 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=147.111.0.43; Destination=135.76.210.54; QNAME=cdn.covqpcam.com; QTYPE=PTR; RCODE=NXDOMAIN
2025-08-14 19:03:09 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=11.79.134.150; Destination=66.187.95.30; QNAME=login.rsjoiysepi.io; QTYPE=SOA; RCODE=SERVFAIL
2025-08-14 19:05:57 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=22.181.107.215; Destination=175.47.237.244; QNAME=updates.qswrnynag.com; QTYPE=TXT; RCODE=SERVFAIL
2025-08-14 19:11:21 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=115.124.33.175; Destination=184.156.227.56; QNAME=status.opqecbe.info; QTYPE=PTR; RCODE=NOERROR
2025-08-14 19:27:13 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=215.232.213.129; Destination=139.138.108.12; QNAME=secure.ehkjax.biz; QTYPE=MX; RCODE=SERVFAIL
2025-08-14 19:39:45 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=165.45.137.153; Destination=141.104.70.98; QNAME=status.smnpb.dev; QTYPE=PTR; RCODE=SERVFAIL
2025-08-14 19:44:56 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=96.71.5.99; Destination=221.247.25.33; QNAME=www.bpwyzcz.dev; QTYPE=AAAA; RCODE=REFUSED
2025-08-14 19:57:06 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=157.192.102.88; Destination=158.38.12.106; QNAME=portal.nlcnl.net; QTYPE=CAA; RCODE=FORMERR
2025-08-14 19:57:09 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=62.74.96.47; Destination=158.100.179.201; QNAME=cdn.uvcljj.org; QTYPE=NS; RCODE=FORMERR
2025-08-14 19:58:32 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=187.56.40.226; Destination=24.112.177.87; QNAME=api.bzjxtsrvjg.biz; QTYPE=SOA; RCODE=FORMERR
2025-08-14 20:05:34 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=74.100.146.196; Destination=86.178.214.138; QNAME=secure.uueroumjz.co; QTYPE=MX; RCODE=NXDOMAIN
2025-08-14 20:09:37 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=52.208.58.101; Destination=149.170.78.91; QNAME=auth.tixlre.net; QTYPE=CAA; RCODE=FORMERR
2025-08-14 20:16:10 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=21.86.197.179; Destination=62.31.38.70; QNAME=repo.ljusyvj.biz; QTYPE=A; RCODE=REFUSED
2025-08-14 20:20:35 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=148.214.214.176; Destination=42.93.70.164; QNAME=login.pcxoty.biz; QTYPE=MX; RCODE=REFUSED
2025-08-14 20:32:46 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=47.125.219.124; Destination=77.10.130.112; QNAME=assets.nfxcxe.io; QTYPE=AAAA; RCODE=REFUSED
2025-08-14 20:34:44 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=178.178.233.151; Destination=117.253.157.235; QNAME=login.hounljgo.com; QTYPE=A; RCODE=NOERROR
2025-08-14 20:48:42 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=151.130.191.222; Destination=156.215.124.198; QNAME=secure.gtsnltsa.info; QTYPE=A; RCODE=FORMERR
2025-08-14 20:59:50 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=174.160.63.137; Destination=45.118.156.175; QNAME=mail.zvsbr.dev; QTYPE=CAA; RCODE=NXDOMAIN
2025-08-14 21:05:11 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=53.32.103.5; Destination=43.78.183.203; QNAME=updates.raakodekdr.net; QTYPE=AAAA; RCODE=SERVFAIL
2025-08-14 21:06:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=177.152.98.49; Destination=131.223.219.16; QNAME=secure.svvvwczz.io; QTYPE=A; RCODE=NXDOMAIN
2025-08-14 21:19:48 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=208.139.168.101; Destination=14.116.47.114; QNAME=auth.rlqnqrhoka.dev; QTYPE=TXT; RCODE=REFUSED
2025-08-14 21:24:22 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=37.44.207.32; Destination=186.179.58.103; QNAME=vpn.bggbi.com; QTYPE=PTR; RCODE=SERVFAIL
2025-08-14 21:24:32 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=31.104.25.0; Destination=55.210.214.105; QNAME=secure.ozzrzfvmbi.info; QTYPE=SOA; RCODE=FORMERR
2025-08-14 21:45:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=202.112.231.148; Destination=182.160.151.7; QNAME=status.zwfewqxf.org; QTYPE=SOA; RCODE=REFUSED
2025-08-14 21:46:40 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=157.169.154.76; Destination=69.201.42.34; QNAME=updates.zwgcn.co; QTYPE=MX; RCODE=NOERROR
2025-08-14 22:04:39 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=45.156.19.234; Destination=215.237.243.194; QNAME=repo.qgxrols.xyz; QTYPE=SRV; RCODE=FORMERR
2025-08-14 22:06:24 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=50.127.26.117; Destination=77.164.111.105; QNAME=status.feapukule.dev; QTYPE=SRV; RCODE=NOERROR
2025-08-14 22:19:18 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=95.177.206.54; Destination=64.130.9.2; QNAME=portal.qbubiileqc.org; QTYPE=AAAA; RCODE=REFUSED
2025-08-14 22:22:24 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=164.106.171.25; Destination=210.31.99.191; QNAME=www.glqxqvwtk.net; QTYPE=A; RCODE=FORMERR
2025-08-14 22:29:52 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=26.214.34.20; Destination=168.190.229.249; QNAME=vpn.gpuvhouzou.info; QTYPE=SOA; RCODE=NOERROR
2025-08-14 22:31:34 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=169.205.119.102; Destination=200.183.129.107; QNAME=repo.kwson.co; QTYPE=NS; RCODE=SERVFAIL
2025-08-14 22:36:48 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=62.65.87.239; Destination=194.231.97.239; QNAME=auth.ldungt.net; QTYPE=TXT; RCODE=FORMERR
2025-08-14 22:42:00 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=158.92.9.138; Destination=68.245.51.73; QNAME=cdn.xggyt.dev; QTYPE=SRV; RCODE=NOERROR
2025-08-14 22:44:18 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=128.237.189.193; Destination=79.179.36.231; QNAME=updates.ejieekqr.dev; QTYPE=NS; RCODE=SERVFAIL
2025-08-14 22:49:26 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=150.8.138.207; Destination=78.51.64.13; QNAME=secure.hbidg.dev; QTYPE=PTR; RCODE=NXDOMAIN
2025-08-14 23:02:58 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=205.125.69.23; Destination=9.115.238.148; QNAME=status.ssocyjzk.dev; QTYPE=A; RCODE=FORMERR
2025-08-14 23:15:14 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=157.69.85.9; Destination=173.196.77.65; QNAME=updates.glmnvdzz.dev; QTYPE=NS; RCODE=REFUSED
2025-08-14 23:18:06 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=184.5.81.79; Destination=130.208.66.176; QNAME=mail.fglqivv.dev; QTYPE=TXT; RCODE=FORMERR
2025-08-14 23:22:34 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=196.162.8.2; Destination=181.9.2.97; QNAME=portal.yxmcimhnep.net; QTYPE=CAA; RCODE=NOERROR
2025-08-14 23:29:19 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=219.33.249.69; Destination=134.32.203.242; QNAME=vpn.zjnxn.dev; QTYPE=PTR; RCODE=FORMERR
2025-08-14 23:33:26 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=117.151.57.84; Destination=162.193.1.153; QNAME=assets.toiaybu.xyz; QTYPE=AAAA; RCODE=NOERROR
2025-08-14 23:46:47 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=195.251.233.196; Destination=196.149.26.93; QNAME=repo.ctwjp.net; QTYPE=TXT; RCODE=SERVFAIL
2025-08-14 23:47:01 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=218.201.153.10; Destination=89.29.46.140; QNAME=cdn.jitiqf.dev; QTYPE=TXT; RCODE=NXDOMAIN
2025-08-14 23:47:41 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=51.58.62.4; Destination=149.181.222.4; QNAME=www.yhocnwc.co; QTYPE=AAAA; RCODE=SERVFAIL
2025-08-14 23:53:14 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=165.76.199.55; Destination=214.213.220.173; QNAME=login.yikvh.io; QTYPE=PTR; RCODE=FORMERR
2025-08-15 00:08:37 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=42.240.132.31; Destination=115.95.10.182; QNAME=vpn.ssqlnet.info; QTYPE=AAAA; RCODE=NXDOMAIN
2025-08-15 00:09:58 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=76.103.182.247; Destination=173.39.178.113; QNAME=status.edgwzep.co; QTYPE=PTR; RCODE=NOERROR
2025-08-15 00:12:19 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=27.199.187.104; Destination=76.18.53.120; QNAME=mail.qryhmdw.com; QTYPE=MX; RCODE=NOERROR
2025-08-15 00:14:09 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=105.179.20.253; Destination=45.148.0.66; QNAME=mail.ufaucf.info; QTYPE=AAAA; RCODE=NOERROR
2025-08-15 00:36:09 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=35.61.178.227; Destination=205.72.25.24; QNAME=auth.jzsfp.net; QTYPE=PTR; RCODE=FORMERR
2025-08-15 00:36:24 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=108.67.218.255; Destination=91.253.110.112; QNAME=cdn.pwazhhh.io; QTYPE=NS; RCODE=NXDOMAIN
2025-08-15 00:48:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=45.19.18.68; Destination=125.75.144.245; QNAME=status.bvpbqiyqu.dev; QTYPE=SRV; RCODE=REFUSED
2025-08-15 00:58:43 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=215.119.117.191; Destination=116.206.107.23; QNAME=api.tarses.io; QTYPE=PTR; RCODE=SERVFAIL
2025-08-15 00:58:44 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=177.231.124.252; Destination=128.141.196.216; QNAME=auth.fcsyvcsh.com; QTYPE=NS; RCODE=FORMERR
2025-08-15 00:59:38 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=41.14.2.57; Destination=8.216.147.242; QNAME=vpn.syvmbw.info; QTYPE=SRV; RCODE=NXDOMAIN
2025-08-15 01:20:20 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=11.16.45.74; Destination=20.42.56.255; QNAME=vpn.ouhyugn.xyz; QTYPE=NS; RCODE=SERVFAIL
2025-08-15 01:24:26 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=123.48.163.121; Destination=198.138.175.235; QNAME=mail.utyidkle.dev; QTYPE=PTR; RCODE=NXDOMAIN
2025-08-15 01:32:20 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=199.112.192.69; Destination=66.167.37.197; QNAME=login.wbhuh.net; QTYPE=SOA; RCODE=NXDOMAIN
2025-08-15 01:32:25 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=47.84.212.69; Destination=194.33.147.190; QNAME=www.jzdpuc.biz; QTYPE=SRV; RCODE=SERVFAIL
2025-08-15 01:41:30 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=107.136.69.7; Destination=30.77.56.83; QNAME=cdn.yopht.net; QTYPE=MX; RCODE=SERVFAIL
2025-08-15 01:59:35 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=139.117.178.231; Destination=49.207.44.212; QNAME=updates.lkjrjr.xyz; QTYPE=SRV; RCODE=REFUSED
2025-08-15 01:59:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=142.238.56.240; Destination=136.136.57.86; QNAME=repo.jrwhmzr.biz; QTYPE=SOA; RCODE=REFUSED
2025-08-15 02:04:41 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=63.216.109.98; Destination=111.106.174.94; QNAME=repo.fwpiidv.com; QTYPE=MX; RCODE=FORMERR
2025-08-15 02:08:44 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=180.80.35.178; Destination=61.231.240.209; QNAME=login.iqmqf.dev; QTYPE=AAAA; RCODE=REFUSED
2025-08-15 02:16:24 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=171.152.115.38; Destination=85.48.202.224; QNAME=vpn.kvmtv.co; QTYPE=A; RCODE=REFUSED
2025-08-15 02:21:20 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=63.192.142.248; Destination=199.221.146.189; QNAME=status.kmsjrbpf.biz; QTYPE=PTR; RCODE=FORMERR
2025-08-15 02:30:52 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=126.60.210.3; Destination=148.206.21.151; QNAME=api.fdcytphug.info; QTYPE=NS; RCODE=NOERROR
2025-08-15 02:31:17 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=115.1.189.127; Destination=12.45.248.226; QNAME=secure.mxyzff.com; QTYPE=MX; RCODE=SERVFAIL
2025-08-15 02:54:01 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=105.57.199.125; Destination=138.168.140.30; QNAME=assets.vyaubn.info; QTYPE=NS; RCODE=FORMERR
2025-08-15 03:00:14 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=127.167.166.64; Destination=152.75.54.132; QNAME=repo.kdxiivxg.com; QTYPE=AAAA; RCODE=FORMERR
2025-08-15 03:06:45 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=153.124.214.44; Destination=144.224.242.70; QNAME=updates.ltlgahvnwo.info; QTYPE=NS; RCODE=REFUSED
2025-08-15 03:09:19 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=51.139.218.91; Destination=106.64.7.236; QNAME=mail.ayqukjk.org; QTYPE=MX; RCODE=NXDOMAIN
2025-08-15 03:14:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=101.212.187.45; Destination=155.47.92.54; QNAME=vpn.vjdtkeikpg.io; QTYPE=MX; RCODE=NXDOMAIN
2025-08-15 03:17:27 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=41.24.59.162; Destination=171.157.217.56; QNAME=api.amalvgd.info; QTYPE=MX; RCODE=NXDOMAIN
2025-08-15 03:22:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=65.110.223.51; Destination=109.93.4.104; QNAME=login.sipfnrgeg.org; QTYPE=NS; RCODE=REFUSED
2025-08-15 03:25:40 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=89.139.82.145; Destination=163.247.195.73; QNAME=cdn.claymwpjf.io; QTYPE=A; RCODE=NOERROR
2025-08-15 03:27:37 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=151.79.243.154; Destination=54.74.193.104; QNAME=status.surftcgo.info; QTYPE=A; RCODE=SERVFAIL
2025-08-15 03:31:58 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=117.251.70.72; Destination=125.53.64.242; QNAME=login.lcxvz.info; QTYPE=SOA; RCODE=NXDOMAIN
2025-08-15 03:55:03 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=34.120.172.247; Destination=218.248.158.137; QNAME=updates.wthtzbh.net; QTYPE=CAA; RCODE=FORMERR
2025-08-15 03:55:26 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=176.209.72.158; Destination=143.227.42.151; QNAME=cdn.violcv.com; QTYPE=A; RCODE=FORMERR
2025-08-15 03:59:12 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=189.159.243.205; Destination=156.134.188.55; QNAME=login.qktrjkqrev.org; QTYPE=NS; RCODE=NOERROR
2025-08-15 04:00:08 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=156.94.190.239; Destination=55.225.211.124; QNAME=secure.esworrlp.org; QTYPE=PTR; RCODE=FORMERR
2025-08-15 04:08:52 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=102.156.210.20; Destination=118.191.191.91; QNAME=updates.zdpvt.org; QTYPE=A; RCODE=NOERROR
2025-08-15 04:25:04 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=83.226.152.99; Destination=12.129.59.70; QNAME=repo.cnvfrnn.info; QTYPE=SOA; RCODE=REFUSED
2025-08-15 04:26:45 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=8.167.150.126; Destination=113.44.119.135; QNAME=vpn.vyiyvkrju.co; QTYPE=A; RCODE=SERVFAIL
2025-08-15 04:29:29 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=39.112.166.99; Destination=13.238.49.7; QNAME=portal.qpctwmc.net; QTYPE=SRV; RCODE=SERVFAIL
2025-08-15 04:29:32 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=12.131.136.174; Destination=56.135.101.51; QNAME=repo.hbccsxkx.io; QTYPE=TXT; RCODE=NXDOMAIN
2025-08-15 04:31:28 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=114.189.201.146; Destination=42.73.82.87; QNAME=secure.wqerxw.com; QTYPE=AAAA; RCODE=REFUSED
2025-08-15 04:39:29 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=191.162.114.250; Destination=30.236.27.85; QNAME=portal.ioodhszacb.dev; QTYPE=A; RCODE=REFUSED
2025-08-15 04:51:28 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=110.209.233.114; Destination=99.23.236.172; QNAME=login.jqqtsubrqv.org; QTYPE=SOA; RCODE=REFUSED
2025-08-15 05:06:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=98.26.119.140; Destination=82.40.83.142; QNAME=vpn.zxmblarpty.co; QTYPE=A; RCODE=SERVFAIL
2025-08-15 05:07:04 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=34.20.247.222; Destination=149.168.136.82; QNAME=vpn.xkavmpe.io; QTYPE=CAA; RCODE=FORMERR
2025-08-15 05:07:25 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=19.58.135.181; Destination=52.162.80.59; QNAME=assets.seqtfieiko.xyz; QTYPE=TXT; RCODE=FORMERR
2025-08-15 05:08:10 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=193.213.241.84; Destination=73.50.150.82; QNAME=cdn.smtnupyo.org; QTYPE=CAA; RCODE=SERVFAIL
2025-08-15 05:11:21 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=19.96.157.82; Destination=214.62.134.185; QNAME=portal.ptpejszo.io; QTYPE=AAAA; RCODE=NXDOMAIN
2025-08-15 05:15:49 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=76.122.188.252; Destination=19.49.246.84; QNAME=www.qsqqsxpggw.com; QTYPE=NS; RCODE=NXDOMAIN
2025-08-15 05:24:26 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=51.152.24.95; Destination=121.91.102.184; QNAME=status.jxsjgohghi.org; QTYPE=NS; RCODE=REFUSED
2025-08-15 05:30:06 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=111.60.35.220; Destination=149.111.187.38; QNAME=portal.gdcbok.info; QTYPE=TXT; RCODE=REFUSED
2025-08-15 05:38:24 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=134.27.75.200; Destination=36.151.167.46; QNAME=mail.wppye.org; QTYPE=CAA; RCODE=SERVFAIL
2025-08-15 05:40:10 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=209.244.95.162; Destination=96.31.13.51; QNAME=secure.cfckwlt.co; QTYPE=A; RCODE=FORMERR
2025-08-15 05:51:57 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=175.167.232.239; Destination=13.145.210.178; QNAME=secure.jfbopvnu.co; QTYPE=PTR; RCODE=SERVFAIL
2025-08-15 05:56:06 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=202.202.61.89; Destination=94.92.146.111; QNAME=cdn.zxjwbwtwe.biz; QTYPE=AAAA; RCODE=FORMERR
